"subject","rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","responses","key_press","native","AOL","LearnType1","LearnType2","LearnType3","LearnType4","LearnType5","LearnType6","which","AOA","timespent","RESP","word1","word2","sameordiffstims","vowel_word1","vowel_word2","vowelcontrast","Group","tributesto","tributesto2"
"hjmf","34","spulen1500spulen","NULL","html-keyboard-response",82,6025533,"0.0-8.0-1.35","NULL","81","Spanisch","31","classeshome",NA,NA,NA,"classesabroad","immersion","Deutschkurs in Deutschland","32","5",0,"spulen","spulen",0,"u","u","u/u","ns","u/i","u/y"
"hjmf","1036","spielen1500spulen","NULL","html-keyboard-response",88,6037964,"0.0-8.0-1.38","NULL","80","Spanisch","31","classeshome",NA,NA,NA,"classesabroad","immersion","Deutschkurs in Deutschland","32","5",1,"spielen","spulen",1,"i_long","u","u/i_long","ns","u/i","0"
"hjmf","604","tier1500tour","NULL","html-keyboard-response",110,6082982,"0.0-8.0-1.49","NULL","80","Spanisch","31","classeshome",NA,NA,NA,"classesabroad","immersion","Deutschkurs in Deutschland","32","5",1,"tier","tour",1,"i_long","u","u/i_long","ns","u/i","0"
"hjmf","1069","stiel1500stiel","NULL","html-keyboard-response",118,6099428,"0.0-8.0-1.53","NULL","81","Spanisch","31","classeshome",NA,NA,NA,"classesabroad","immersion","Deutschkurs in Deutschland","32","5",0,"stiel","stiel",0,"i_long","i_long","i_long/i_long","ns","u/i","i/I"
"hjmf","156","stiel1500stuhl","NULL","html-keyboard-response",152,6167786,"0.0-8.0-1.70","NULL","80","Spanisch","31","classeshome",NA,NA,NA,"classesabroad","immersion","Deutschkurs in Deutschland","32","5",1,"stiel","stuhl",1,"i_long","u","u/i_long","ns","u/i","0"
"hr37","806.5","tier1500tour","NULL","html-keyboard-response",14,573525,"0.0-8.0-1.1","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"tier","tour",1,"i_long","u","u/i_long","ns","u/i","0"
"hr37","1079.0999999046","tour1500tour","NULL","html-keyboard-response",32,613142,"0.0-8.0-1.10","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"tour","tour",0,"u","u","u/u","ns","u/i","u/y"
"hr37","518","spielen1500spielen","NULL","html-keyboard-response",34,617585,"0.0-8.0-1.11","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"hr37","322.19999980927","stiel1500stuhl","NULL","html-keyboard-response",36,621627,"0.0-8.0-1.12","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"stiel","stuhl",1,"i_long","u","u/i_long","ns","u/i","0"
"hr37","311.79999995232","spielen1500spulen","NULL","html-keyboard-response",40,634329,"0.0-8.0-1.14","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"spielen","spulen",1,"i_long","u","u/i_long","ns","u/i","0"
"hr37","555.09999990463","stuhl1500stuhl","NULL","html-keyboard-response",42,638607,"0.0-8.0-1.15","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"stuhl","stuhl",0,"u","u","u/u","ns","u/i","0"
"hr37","496.20000004768","tour1500tier","NULL","html-keyboard-response",50,653165,"0.0-8.0-1.19","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"tour","tier",1,"u","i_long","u/i_long","ns","u/i","0"
"hr37","359","stiel1500stiel","NULL","html-keyboard-response",60,674198,"0.0-8.0-1.24","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"stiel","stiel",0,"i_long","i_long","i_long/i_long","ns","u/i","i/I"
"hr37","203.59999990463","spulen1500spulen","NULL","html-keyboard-response",70,693228,"0.0-8.0-1.29","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"spulen","spulen",0,"u","u","u/u","ns","u/i","u/y"
"hr37","751.70000004768","spulen1500spielen","NULL","html-keyboard-response",106,765094,"0.0-8.0-1.47","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"spulen","spielen",1,"u","i_long","u/i_long","ns","u/i","0"
"hr37","388.40000009537","tier1500tier","NULL","html-keyboard-response",110,772469,"0.0-8.0-1.49","NULL","81","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",0,"tier","tier",0,"i_long","i_long","i_long/i_long","ns","u/i","0"
"hr37","422.70000004768","stuhl1500stiel","NULL","html-keyboard-response",144,839527,"0.0-8.0-1.66","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"stuhl","stiel",1,"u","i_long","u/i_long","ns","u/i","0"
"jw5c","828","stiel1500stiel","NULL","html-keyboard-response",13,215024,"0.0-8.0-1.0","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"stiel","stiel",0,"i_long","i_long","i_long/i_long","ns","u/i","i/I"
"jw5c","581","tour1500tour","NULL","html-keyboard-response",45,282349,"0.0-8.0-1.16","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"tour","tour",0,"u","u","u/u","ns","u/i","u/y"
"jw5c","415","stiel1500stuhl","NULL","html-keyboard-response",47,286503,"0.0-8.0-1.17","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"stiel","stuhl",1,"i_long","u","u/i_long","ns","u/i","0"
"jw5c","364","spielen1500spulen","NULL","html-keyboard-response",53,299165,"0.0-8.0-1.20","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"spielen","spulen",1,"i_long","u","u/i_long","ns","u/i","0"
"jw5c","380","spulen1500spielen","NULL","html-keyboard-response",111,420683,"0.0-8.0-1.49","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"spulen","spielen",1,"u","i_long","u/i_long","ns","u/i","0"
"jw5c","729","tour1500tier","NULL","html-keyboard-response",119,437370,"0.0-8.0-1.53","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"tour","tier",1,"u","i_long","u/i_long","ns","u/i","0"
"jw5c","536","tier1500tour","NULL","html-keyboard-response",123,444778,"0.0-8.0-1.55","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"tier","tour",1,"i_long","u","u/i_long","ns","u/i","0"
"jw5c","730","stuhl1500stiel","NULL","html-keyboard-response",125,449245,"0.0-8.0-1.56","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"stuhl","stiel",1,"u","i_long","u/i_long","ns","u/i","0"
"jw5c","649","tier1500tier","NULL","html-keyboard-response",135,469575,"0.0-8.0-1.61","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"tier","tier",0,"i_long","i_long","i_long/i_long","ns","u/i","0"
"jw5c","104","spulen1500spulen","NULL","html-keyboard-response",143,486793,"0.0-8.0-1.65","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"spulen","spulen",0,"u","u","u/u","ns","u/i","u/y"
"jw5c","281","stuhl1500stuhl","NULL","html-keyboard-response",147,494647,"0.0-8.0-1.67","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"stuhl","stuhl",0,"u","u","u/u","ns","u/i","0"
"jw5c","824","spielen1500spielen","NULL","html-keyboard-response",153,508272,"0.0-8.0-1.70","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"klvq","1439","tier1500tour","NULL","html-keyboard-response",20,355747,"0.0-8.0-1.4","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"tier","tour",1,"i_long","u","u/i_long","ns","u/i","0"
"klvq","1297","spulen1500spielen","NULL","html-keyboard-response",40,403468,"0.0-8.0-1.14","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"spulen","spielen",1,"u","i_long","u/i_long","ns","u/i","0"
"klvq","554","tour1500tour","NULL","html-keyboard-response",44,413056,"0.0-8.0-1.16","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"tour","tour",0,"u","u","u/u","ns","u/i","u/y"
"klvq","572","stuhl1500stiel","NULL","html-keyboard-response",50,425991,"0.0-8.0-1.19","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"stuhl","stiel",1,"u","i_long","u/i_long","ns","u/i","0"
"klvq","513","spielen1500spielen","NULL","html-keyboard-response",54,434437,"0.0-8.0-1.21","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"klvq","1262","spulen1500spulen","NULL","html-keyboard-response",70,469437,"0.0-8.0-1.29","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"spulen","spulen",0,"u","u","u/u","ns","u/i","u/y"
"klvq","570","stuhl1500stuhl","NULL","html-keyboard-response",72,473742,"0.0-8.0-1.30","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"stuhl","stuhl",0,"u","u","u/u","ns","u/i","0"
"klvq","899","tour1500tier","NULL","html-keyboard-response",74,477819,"0.0-8.0-1.31","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"tour","tier",1,"u","i_long","u/i_long","ns","u/i","0"
"klvq","787","stiel1500stiel","NULL","html-keyboard-response",100,532929,"0.0-8.0-1.44","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"stiel","stiel",0,"i_long","i_long","i_long/i_long","ns","u/i","i/I"
"klvq","776","stiel1500stuhl","NULL","html-keyboard-response",122,580010,"0.0-8.0-1.55","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"stiel","stuhl",1,"i_long","u","u/i_long","ns","u/i","0"
"klvq","33","spielen1500spulen","NULL","html-keyboard-response",132,604652,"0.0-8.0-1.60","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"spielen","spulen",1,"i_long","u","u/i_long","ns","u/i","0"
"klvq","701","tier1500tier","NULL","html-keyboard-response",152,648647,"0.0-8.0-1.70","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"tier","tier",0,"i_long","i_long","i_long/i_long","ns","u/i","0"
"mmy8","998","stuhl1500stiel","NULL","html-keyboard-response",20,80278,"0.0-8.0-1.4","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"stuhl","stiel",1,"u","i_long","u/i_long","ns","u/i","0"
"mmy8","933","spielen1500spulen","NULL","html-keyboard-response",24,90514,"0.0-8.0-1.6","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"spielen","spulen",1,"i_long","u","u/i_long","ns","u/i","0"
"mmy8","298","stuhl1500stuhl","NULL","html-keyboard-response",26,94542,"0.0-8.0-1.7","NULL","81","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",0,"stuhl","stuhl",0,"u","u","u/u","ns","u/i","0"
"mmy8","748.99999999999","tier1500tour","NULL","html-keyboard-response",40,121879,"0.0-8.0-1.14","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"tier","tour",1,"i_long","u","u/i_long","ns","u/i","0"
"mmy8","480","stiel1500stiel","NULL","html-keyboard-response",48,137132,"0.0-8.0-1.18","NULL","81","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",0,"stiel","stiel",0,"i_long","i_long","i_long/i_long","ns","u/i","i/I"
"mmy8","411.99999999997","spulen1500spielen","NULL","html-keyboard-response",74,187373,"0.0-8.0-1.31","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"spulen","spielen",1,"u","i_long","u/i_long","ns","u/i","0"
"mmy8","996","tour1500tour","NULL","html-keyboard-response",76,191535,"0.0-8.0-1.32","NULL","81","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",0,"tour","tour",0,"u","u","u/u","ns","u/i","u/y"
"mmy8","141.00000000003","spielen1500spielen","NULL","html-keyboard-response",106,249965,"0.0-8.0-1.47","NULL","81","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",0,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"mmy8","109","spulen1500spulen","NULL","html-keyboard-response",140,317281,"0.0-8.0-1.64","NULL","81","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",0,"spulen","spulen",0,"u","u","u/u","ns","u/i","u/y"
"mmy8","796.99999999994","stiel1500stuhl","NULL","html-keyboard-response",148,333526,"0.0-8.0-1.68","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"stiel","stuhl",1,"i_long","u","u/i_long","ns","u/i","0"
"mmy8","366","tier1500tier","NULL","html-keyboard-response",150,337059,"0.0-8.0-1.69","NULL","81","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",0,"tier","tier",0,"i_long","i_long","i_long/i_long","ns","u/i","0"
"mmy8","431","tour1500tier","NULL","html-keyboard-response",154,344438,"0.0-8.0-1.71","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"tour","tier",1,"u","i_long","u/i_long","ns","u/i","0"
"n6v7","862.5","tier1500tier","NULL","html-keyboard-response",42,424204,"0.0-8.0-1.14","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"tier","tier",0,"i_long","i_long","i_long/i_long","ns","u/i","0"
"n6v7","387.29999999702","spielen1500spielen","NULL","html-keyboard-response",54,448093,"0.0-8.0-1.20","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"n6v7","327.19999999553","spulen1500spulen","NULL","html-keyboard-response",70,481500,"0.0-8.0-1.28","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"spulen","spulen",0,"u","u","u/u","ns","u/i","u/y"
"n6v7","410.60000000149","spulen1500spielen","NULL","html-keyboard-response",86,514766,"0.0-8.0-1.36","NULL","80","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",1,"spulen","spielen",1,"u","i_long","u/i_long","ns","u/i","0"
"n6v7","692.10000000149","stiel1500stiel","NULL","html-keyboard-response",90,523085,"0.0-8.0-1.38","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"stiel","stiel",0,"i_long","i_long","i_long/i_long","ns","u/i","i/I"
"n6v7","550.29999999702","tour1500tour","NULL","html-keyboard-response",94,531242,"0.0-8.0-1.40","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"tour","tour",0,"u","u","u/u","ns","u/i","u/y"
"n6v7","277.10000000149","stuhl1500stiel","NULL","html-keyboard-response",100,542910,"0.0-8.0-1.43","NULL","80","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",1,"stuhl","stiel",1,"u","i_long","u/i_long","ns","u/i","0"
"n6v7","2624.200000003","stuhl1500stuhl","NULL","html-keyboard-response",104,553040,"0.0-8.0-1.45","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"stuhl","stuhl",0,"u","u","u/u","ns","u/i","0"
"n6v7","486.10000000149","tier1500tour","NULL","html-keyboard-response",124,593150,"0.0-8.0-1.55","NULL","80","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",1,"tier","tour",1,"i_long","u","u/i_long","ns","u/i","0"
"n6v7","886.40000000596","tour1500tier","NULL","html-keyboard-response",126,597222,"0.0-8.0-1.56","NULL","80","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",1,"tour","tier",1,"u","i_long","u/i_long","ns","u/i","0"
"n6v7","362.80000000447","spielen1500spulen","NULL","html-keyboard-response",136,617616,"0.0-8.0-1.61","NULL","80","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",1,"spielen","spulen",1,"i_long","u","u/i_long","ns","u/i","0"
"n6v7","557.30000000447","stiel1500stuhl","NULL","html-keyboard-response",156,658748,"0.0-8.0-1.71","NULL","80","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",1,"stiel","stuhl",1,"i_long","u","u/i_long","ns","u/i","0"
"o2oe","159","spielen1500spulen","NULL","html-keyboard-response",19,318603,"0.0-8.0-1.3","NULL","80","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",1,"spielen","spulen",1,"i_long","u","u/i_long","ns","u/i","0"
"o2oe","259","tier1500tour","NULL","html-keyboard-response",25,330251,"0.0-8.0-1.6","NULL","80","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",1,"tier","tour",1,"i_long","u","u/i_long","ns","u/i","0"
"o2oe","564","tour1500tier","NULL","html-keyboard-response",43,363211,"0.0-8.0-1.15","NULL","80","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",1,"tour","tier",1,"u","i_long","u/i_long","ns","u/i","0"
"o2oe","44","stiel1500stuhl","NULL","html-keyboard-response",49,374539,"0.0-8.0-1.18","NULL","80","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",1,"stiel","stuhl",1,"i_long","u","u/i_long","ns","u/i","0"
"o2oe","207","spielen1500spielen","NULL","html-keyboard-response",53,382180,"0.0-8.0-1.20","NULL","81","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",0,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"o2oe","183","stuhl1500stuhl","NULL","html-keyboard-response",67,409964,"0.0-8.0-1.27","NULL","81","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",0,"stuhl","stuhl",0,"u","u","u/u","ns","u/i","0"
"o2oe","524","tier1500tier","NULL","html-keyboard-response",73,421164,"0.0-8.0-1.30","NULL","81","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",0,"tier","tier",0,"i_long","i_long","i_long/i_long","ns","u/i","0"
"o2oe","479","stuhl1500stiel","NULL","html-keyboard-response",95,466188,"0.0-8.0-1.41","NULL","80","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",1,"stuhl","stiel",1,"u","i_long","u/i_long","ns","u/i","0"
